Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Watson, D.G., Humphreys, G.W.","Visual Marking: Prioritizing Selection for New Objects by Top-Down Attentional Inhibition of Old Objects",1997,"Psychological Review","104","1",,"90","122",,310,10.1037/0033-295X.104.1.90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030637133&doi=10.1037%2f0033-295X.104.1.90&partnerID=40&md5=f7de46a329d3d2ab27c215a3577c631c",Article,,Scopus,2-s2.0-0030637133
"Dell, G.S., Schwartz, M.F., Martin, N., Saffran, E.M., Gagnon, D.A.","Lexical Access in Aphasic and Nonaphasic Speakers",1997,"Psychological Review","104","4",,"801","838",,704,10.1037/0033-295X.104.4.801,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031255252&doi=10.1037%2f0033-295X.104.4.801&partnerID=40&md5=ce8fc74aea7ad3feaf638aada89e5084",Article,,Scopus,2-s2.0-0031255252
"Francis, G.","Cortical Dynamics of Lateral Inhibition: Metacontrast Masking",1997,"Psychological Review","104","3",,"572","594",,106,10.1037/0033-295X.104.3.572,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031179870&doi=10.1037%2f0033-295X.104.3.572&partnerID=40&md5=e1947b0d95435e25be17cb91602ca936",Article,,Scopus,2-s2.0-0031179870
"Grossberg, S., University, B.","Cortical Dynamics of Three-Dimensional Figure-Ground Perception of Two-Dimensional Pictures",1997,"Psychological Review","104","3",,"618","658",,146,10.1037/0033-295X.104.3.618,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031184377&doi=10.1037%2f0033-295X.104.3.618&partnerID=40&md5=09562d3830e0cf2580a1fc4f683dbfe6",Article,,Scopus,2-s2.0-0031184377
"Corballis, M.C.","The Genetics and Evolution of Handedness",1997,"Psychological Review","104","4",,"714","727",,181,10.1037/0033-295X.104.4.714,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031255344&doi=10.1037%2f0033-295X.104.4.714&partnerID=40&md5=86012ce1b88b8b62c72ef1b0c70ecba2",Article,,Scopus,2-s2.0-0031255344
"Dell, G.S., Burger, L.K., Svec, W.R.","Language Production and Serial Order: A Functional Analysis and a Model",1997,"Psychological Review","104","1",,"123","147",,252,10.1037/0033-295X.104.1.123,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030641578&doi=10.1037%2f0033-295X.104.1.123&partnerID=40&md5=e059061eae901eeebc0526f6f848ec02",Article,,Scopus,2-s2.0-0030641578
"Walker, E.F., Diforio, D.","Schizophrenia: A Neural Diathesis-Stress Model",1997,"Psychological Review","104","4",,"667","685",,474,10.1037/0033-295X.104.4.667,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031255540&doi=10.1037%2f0033-295X.104.4.667&partnerID=40&md5=56883c341d948156b1669ad70b1dc8c0",Article,,Scopus,2-s2.0-0031255540
"Ramsay, D.S., Woods, S.C.","Biological Consequences of Drug Administration: Implications for Acute and Chronic Tolerance",1997,"Psychological Review","104","1",,"170","193",,129,10.1037/0033-295X.104.1.170,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030639919&doi=10.1037%2f0033-295X.104.1.170&partnerID=40&md5=22a40600bb18b17b0c569127ab7211b7",Article,,Scopus,2-s2.0-0030639919
"Howe, M.L., Courage, M.L.","The Emergence and Early Development of Autobiographical Memory",1997,"Psychological Review","104","3",,"499","523",,214,10.1037/0033-295X.104.3.499,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031182182&doi=10.1037%2f0033-295X.104.3.499&partnerID=40&md5=f01b5f27d5b5add203c4ad930f911444",Article,,Scopus,2-s2.0-0031182182
"Simonton, D.K.","Creative Productivity: A Predictive and Explanatory Model of Career Trajectories and Landmarks",1997,"Psychological Review","104","1",,"66","89",,296,10.1037/0033-295X.104.1.66,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041144277&doi=10.1037%2f0033-295X.104.1.66&partnerID=40&md5=9e79b4c2cff412e0ffaf3f6ff5c77d63",Article,,Scopus,2-s2.0-0041144277
"Rovee-Collier, C.","Dissociations in Infant Memory: Rethinking the Development of Implicit and Explicit Memory",1997,"Psychological Review","104","3",,"467","498",,219,10.1037/0033-295X.104.3.467,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031182161&doi=10.1037%2f0033-295X.104.3.467&partnerID=40&md5=c7e083560b1dfdc3351ffe49517d0d03",Article,,Scopus,2-s2.0-0031182161
"Hertwig, R., Gigerenzer, G., Hoffrage, U.","The Reiteration Effect in Hindsight Bias",1997,"Psychological Review","104","1",,"194","202",,66,10.1037/0033-295X.104.1.194,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347053088&doi=10.1037%2f0033-295X.104.1.194&partnerID=40&md5=095d1a9160f6680ffa16651577caeefe",Article,,Scopus,2-s2.0-0347053088
"Landauer, T.K., Dumais, S.T.","A Solution to Plato's Problem: The Latent Semantic Analysis Theory of Acquisition, Induction, and Representation of Knowledge",1997,"Psychological Review","104","2",,"211","240",,2634,10.1037/0033-295X.104.2.211,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000600219&doi=10.1037%2f0033-295X.104.2.211&partnerID=40&md5=a0c1ce737cbc29a249889b964dad124c",Article,,Scopus,2-s2.0-0000600219
"Ratcliff, R., McKoon, G.","A Counter Model for Implicit Priming in Perceptual Word Identification",1997,"Psychological Review","104","2",,"319","343",,126,10.1037/0033-295X.104.2.319,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031110733&doi=10.1037%2f0033-295X.104.2.319&partnerID=40&md5=3acc26ad8361cf3b609d4fbe62d7443e",Article,,Scopus,2-s2.0-0031110733
"Cheng, P.W.","From Covariation to Causation: A Causal Power Theory",1997,"Psychological Review","104","2",,"367","405",,617,10.1037/0033-295X.104.2.367,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039630447&doi=10.1037%2f0033-295X.104.2.367&partnerID=40&md5=23f9f03787b0135980d0003123a90219",Article,,Scopus,2-s2.0-0039630447
"Meyer, D.E., Kieras, D.E.","A Computational Theory of Executive Cognitive Processes and Multiple-Task Performance: Part 1. Basic Mechanisms",1997,"Psychological Review","104","1",,"3","65",,788,10.1037/0033-295X.104.1.3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030639742&doi=10.1037%2f0033-295X.104.1.3&partnerID=40&md5=05e6ffedee2ca145ca4bf32e1822e68b",Article,,Scopus,2-s2.0-0030639742
"Machado, A.","Learning the Temporal Dynamics of Behavior",1997,"Psychological Review","104","2",,"241","265",,224,10.1037/0033-295X.104.2.241,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031110595&doi=10.1037%2f0033-295X.104.2.241&partnerID=40&md5=21f2e686f282e82b2b5f870e0385187a",Article,,Scopus,2-s2.0-0031110595
"Provins, K.A.","Handedness and Speech: A Critical Reappraisal of the Role of Genetic and Environmental Factors in the Cerebral Lateralization of Function",1997,"Psychological Review","104","3",,"554","571",,89,10.1037/0033-295X.104.3.554,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031182231&doi=10.1037%2f0033-295X.104.3.554&partnerID=40&md5=a95fb04f2c8d7d5c32429bb132ae89c1",Article,,Scopus,2-s2.0-0031182231
"Kahneman, D., Tversky, A.","On the reality of cognitive illusions.",1996,"Psychological review","103","3",,"582","591; discusion 592-596",,554,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-19244362077&partnerID=40&md5=4d4cc96fa27718f06d02d3750040bb31",Article,,Scopus,2-s2.0-19244362077
"Kerr, N.L., MacCoun, R.J., Kramer, G.P.","Bias in judgment: Comparing individuals and groups",1996,"Psychological Review","103","4",,"687","719",,256,10.1037/0033-295X.103.4.687,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-15444373559&doi=10.1037%2f0033-295X.103.4.687&partnerID=40&md5=b1fe51be132129f8640a7d03c1aab078",Article,,Scopus,2-s2.0-15444373559
"Goldin-Meadow, S., McNeill, D., Singleton, J.","Silence Is Liberating: Removing the Handcuffs on Grammatical Expression in the Manual Modality",1996,"Psychological Review","103","1",,"34","55",,105,10.1037/0033-295X.103.1.34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029690583&doi=10.1037%2f0033-295X.103.1.34&partnerID=40&md5=e08d64a06c362c8996e368e6a90f0581",Article,,Scopus,2-s2.0-0029690583
"March, J.G.","Learning to Be Risk Averse",1996,"Psychological Review","103","2",,"309","319",,152,10.1037/0033-295X.103.2.309,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542577227&doi=10.1037%2f0033-295X.103.2.309&partnerID=40&md5=90dd53ce759b9a6caa6a53b0d3c02203",Article,,Scopus,2-s2.0-1542577227
"Shultz, T.R., Lepper, M.R.","Cognitive Dissonance Reduction as Constraint Satisfaction",1996,"Psychological Review","103","2",,"219","240",,137,10.1037/0033-295X.103.2.219,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030117871&doi=10.1037%2f0033-295X.103.2.219&partnerID=40&md5=b293c3ac518b54cc4e22e72e7dcc2b0d",Article,,Scopus,2-s2.0-0030117871
"Baumeister, R.F., Smart, L., Boden, J.M.","Relation of Threatened Egotism to Violence and Aggression: The Dark Side of High Self-Esteem",1996,"Psychological Review","103","1",,"5","33",,1131,10.1037/0033-295X.103.1.5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029690788&doi=10.1037%2f0033-295X.103.1.5&partnerID=40&md5=57ecc6dffb32a098a33aa40351ce1b24",Article,,Scopus,2-s2.0-0029690788
"Lourenço, O., Machado, A.","In Defense of Piaget's Theory: A Reply to 10 Common Criticisms",1996,"Psychological Review","103","1",,"143","164",,128,10.1037/0033-295X.103.1.143,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141657170&doi=10.1037%2f0033-295X.103.1.143&partnerID=40&md5=f06f9c117e4c2f2f0fb2444284be9411",Article,,Scopus,2-s2.0-0141657170
"Plaut, D.C., McClelland, J.L., Seidenberg, M.S., Patterson, K.","Understanding Normal and Impaired Word Reading: Computational Principles in Quasi-Regular Domains",1996,"Psychological Review","103","1",,"56","115",,1705,10.1037/0033-295X.103.1.56,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029691655&doi=10.1037%2f0033-295X.103.1.56&partnerID=40&md5=84843cab88e02250c1f35a665158f339",Article,,Scopus,2-s2.0-0029691655
"Laming, D.","On the Analysis of Irrational Data Selection: A Critique of Oaksford and Chater (1994)",1996,"Psychological Review","103","2",,"364","373",,32,10.1037/0033-295X.103.2.364,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542472585&doi=10.1037%2f0033-295X.103.2.364&partnerID=40&md5=9c91b498cd629f47e2b76e809830085e",Article,,Scopus,2-s2.0-1542472585
"Fiedler, K.","Explaining and Simulating Judgment Biases as an Aggregation Phenomenon in Probabilistic, Multiple-Cue Environments",1996,"Psychological Review","103","1",,"193","214",,124,10.1037/0033-295X.103.1.193,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542682082&doi=10.1037%2f0033-295X.103.1.193&partnerID=40&md5=f578def187a57352b58b207f2e6a4cf4",Article,,Scopus,2-s2.0-1542682082
"Ohlsson, S.","Learning from Performance Errors",1996,"Psychological Review","103","2",,"241","262",,185,10.1037/0033-295X.103.2.241,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542577265&doi=10.1037%2f0033-295X.103.2.241&partnerID=40&md5=b012685c7e75602d4f78d5c0b6d11657",Article,,Scopus,2-s2.0-1542577265
"Ashby, F.G., Prinzmetal, W., Ivry, R., Maddox, W.T.","A Formal Theory of Feature Binding in Object Perception",1996,"Psychological Review","103","1",,"165","192",,109,10.1037/0033-295X.103.1.165,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029691656&doi=10.1037%2f0033-295X.103.1.165&partnerID=40&md5=b20042a1a94d495408f6155b55ee3534",Article,,Scopus,2-s2.0-0029691656
"Almor, A., Sloman, S.A.","Is Deontic Reasoning Special?",1996,"Psychological Review","103","2",,"374","380",,45,10.1037/0033-295X.103.2.374,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542472578&doi=10.1037%2f0033-295X.103.2.374&partnerID=40&md5=85314c9be037fdb33487c2ffdbb33b91",Article,,Scopus,2-s2.0-1542472578
"Koriat, A., Goldsmith, M.","Monitoring and Control Processes in the Strategic Regulation of Memory Accuracy",1996,"Psychological Review","103","3",,"490","517",,603,10.1037/0033-295X.103.3.490,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030191820&doi=10.1037%2f0033-295X.103.3.490&partnerID=40&md5=f821a9505479ef47b60fda90a3e4a90c",Article,,Scopus,2-s2.0-0030191820
"Waters, G.S., Caplan, D.","The capacity theory of sentence comprehension: Critique of just and carpenter (1992)",1996,"Psychological Review","103","4",,"761","772",,182,10.1037/0033-295X.103.4.761,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030265825&doi=10.1037%2f0033-295X.103.4.761&partnerID=40&md5=9d4b074674f82020699c54260f86ba12",Article,,Scopus,2-s2.0-0030265825
"Hamilton, D.L., Sherman, S.J.","Perceiving Persons and Groups",1996,"Psychological Review","103","2",,"336","355",,493,10.1037/0033-295X.103.2.336,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030118722&doi=10.1037%2f0033-295X.103.2.336&partnerID=40&md5=39965ebd08527cb7ab79dd6de98d15d6",Article,,Scopus,2-s2.0-0030118722
"Van Der Helm, P.A., Leeuwenberg, E.L.J.","Goodness of Visual Regularities: A Nontransformational Approach",1996,"Psychological Review","103","3",,"429","456",,126,10.1037/0033-295X.103.3.429,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030194567&doi=10.1037%2f0033-295X.103.3.429&partnerID=40&md5=7d70507cbbdb550784e318bee60dd13b",Article,,Scopus,2-s2.0-0030194567
"Evans, J.St.B.T., Over, D.E.","Rationality in the Selection Task: Epistemic Utility Versus Uncertainty Reduction",1996,"Psychological Review","103","2",,"356","363",,84,10.1037/0033-295X.103.2.356,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039034800&doi=10.1037%2f0033-295X.103.2.356&partnerID=40&md5=e154dc8f3e69df599b13fef7d707ba49",Article,,Scopus,2-s2.0-0039034800
"Chater, N.","Reconciling Simplicity and Likelihood Principles in Perceptual Organization",1996,"Psychological Review","103","3",,"566","581",,118,10.1037/0033-295X.103.3.566,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030191849&doi=10.1037%2f0033-295X.103.3.566&partnerID=40&md5=55f8566aa4bacf1aa5842ad22e518620",Article,,Scopus,2-s2.0-0030191849
"Brewin, C.R., Dalgleish, T., Joseph, S.","A dual representation theory of posttraumatic stress disorder",1996,"Psychological Review","103","4",,"670","686",,919,10.1037/0033-295X.103.4.670,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030266022&doi=10.1037%2f0033-295X.103.4.670&partnerID=40&md5=cfa8db82666dd754bf07af99c9892bd0",Article,,Scopus,2-s2.0-0030266022
"Waterhouse, L., Fein, D., Modahl, C.","Neurofunctional Mechanisms in Autism",1996,"Psychological Review","103","3",,"457","489",,149,10.1037/0033-295X.103.3.457,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030192386&doi=10.1037%2f0033-295X.103.3.457&partnerID=40&md5=f9f7f185a43a441327a015e77c35d31b",Article,,Scopus,2-s2.0-0030192386
"Kunda, Z., Thagard, P.","Forming Impressions from Stereotypes, Traits, and Behaviors: A Parallel-Constraint-Satisfaction Theory",1996,"Psychological Review","103","2",,"284","308",,437,10.1037/0033-295X.103.2.284,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038845217&doi=10.1037%2f0033-295X.103.2.284&partnerID=40&md5=c9bbcb4061e35e3dc1c3a840cc8e1231",Article,,Scopus,2-s2.0-0038845217
"Logan, G.D.","The CODE theory of visual attention: an integration of space-based and object-based attention",1996,"Psychological Review","103","4",,"603","649",,196,10.1037/0033-295X.103.4.603,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030266134&doi=10.1037%2f0033-295X.103.4.603&partnerID=40&md5=004f6b562f68fb15eace15c0bc387a16",Article,,Scopus,2-s2.0-0030266134
"Kruglanski, A.W., Webster, D.M.","Motivated Closing of the Mind: ""Seizing"" and ""Freezing""",1996,"Psychological Review","103","2",,"263","283",,1009,10.1037/0033-295X.103.2.263,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030118667&doi=10.1037%2f0033-295X.103.2.263&partnerID=40&md5=458e0c8206bba5db451eb46af6dd71d4",Article,,Scopus,2-s2.0-0030118667
"Salthouse, T.A.","The Processing-Speed Theory of Adult Age Differences in Cognition",1996,"Psychological Review","103","3",,"403","428",,2878,10.1037/0033-295X.103.3.403,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030194684&doi=10.1037%2f0033-295X.103.3.403&partnerID=40&md5=f9c4121fc5f73e05b2326f4ad79c82b5",Article,,Scopus,2-s2.0-0030194684
"Liu, Y.","Queueing Network Modeling of Elementary Mental Processes",1996,"Psychological Review","103","1",,"116","136",,56,10.1037/0033-295X.103.1.116,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029688030&doi=10.1037%2f0033-295X.103.1.116&partnerID=40&md5=570cf517c7d9d0905e306cb2cca2013b",Article,,Scopus,2-s2.0-0029688030
"Just, M.A., Carpenter, P.A., Keller, T.A.","The capacity theory of comprehension: New frontiers of evidence and arguments",1996,"Psychological Review","103","4",,"773","780",,150,10.1037/0033-295X.103.4.773,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030267382&doi=10.1037%2f0033-295X.103.4.773&partnerID=40&md5=95d54aa5fa416731de71082994dafee1",Article,,Scopus,2-s2.0-0030267382
"Grainger, J., Jacobs, A.M.","Orthographic Processing in Visual Word Recognition: A Multiple Read-Out Model",1996,"Psychological Review","103","3",,"518","565",,702,10.1037/0033-295X.103.3.518,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030195303&doi=10.1037%2f0033-295X.103.3.518&partnerID=40&md5=27b58e45196ec7197ff2e2510f0a1262",Article,,Scopus,2-s2.0-0030195303
"Gigerenzer, G., Goldstein, D.G.","Reasoning the fast and frugal way: Models of bounded rationality",1996,"Psychological Review","103","4",,"650","669",,1417,10.1037/0033-295X.103.4.650,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030266119&doi=10.1037%2f0033-295X.103.4.650&partnerID=40&md5=cec8f94283f594bdbc2a8cf516abc432",Article,,Scopus,2-s2.0-0030266119
"Oaksford, M., Chater, N.","Rational Explanation of the Selection Task",1996,"Psychological Review","103","2",,"381","391",,120,10.1037/0033-295X.103.2.381,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039806505&doi=10.1037%2f0033-295X.103.2.381&partnerID=40&md5=6502bc4afd40693ac2cbc3980a543e9c",Article,,Scopus,2-s2.0-0039806505
"Saberi, K.","An Auditory Illusion Predicted from a Weighted Cross-Correlation Model of Binaural Interaction",1996,"Psychological Review","103","1",,"137","142",,13,10.1037/0033-295X.103.1.137,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029687967&doi=10.1037%2f0033-295X.103.1.137&partnerID=40&md5=72c9dbddfc31e6b05fc9fc4b36aef1e9",Article,,Scopus,2-s2.0-0029687967
"Staddon, J.E.R., Higa, J.J.","Multiple time scales in simple habituation",1996,"Psychological Review","103","4",,"720","733",,68,10.1037/0033-295X.103.4.720,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030267959&doi=10.1037%2f0033-295X.103.4.720&partnerID=40&md5=199738141d6f8aff2dc8aa379da78b29",Article,,Scopus,2-s2.0-0030267959
"Bem, D.J.","Exotic Becomes Erotic: A Developmental Theory of Sexual Orientation",1996,"Psychological Review","103","2",,"320","335",,215,10.1037/0033-295X.103.2.320,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542577199&doi=10.1037%2f0033-295X.103.2.320&partnerID=40&md5=94e2c2f3ff30ff6d71f66bd916335d58",Article,,Scopus,2-s2.0-1542577199
"Rubin, D.C., Wenzel, A.E.","One hundred years of forgetting: A quantitative description of retention",1996,"Psychological Review","103","4",,"734","760",,354,10.1037/0033-295X.103.4.734,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346706306&doi=10.1037%2f0033-295X.103.4.734&partnerID=40&md5=06108993f7492d8db68f004bdeadbacd",Article,,Scopus,2-s2.0-0346706306
