Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Asselmann, E., Wittchen, H.-U., Lieb, R., Höfler, M., Beesdo-Baum, K.","Does help-seeking alter the risk for incident psychopathology in adolescents and young adults with and without fearful spells or panic attacks? Findings from a 10-year prospective-longitudinal community study",2014,"Journal of Affective Disorders","169",,,"221","227",,3,10.1016/j.jad.2014.08.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908663985&doi=10.1016%2fj.jad.2014.08.012&partnerID=40&md5=a41506f5fac5f1b2829241c9a5e30bd4",Article,,Scopus,2-s2.0-84908663985
"Loubir, D.B., Serhier, Z., Battas, O., Agoub, M., Othmani, M.B.","Evaluation of psychometric properties of the Arabic version of PSS stress measuring scale in the Moroccan population",2014,"SAGE Open","4","4",,"1","6",,2,10.1177/2158244014564353,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927649827&doi=10.1177%2f2158244014564353&partnerID=40&md5=21ebf2a78d9788e427854b06c4b7ddcf",Article,,Scopus,2-s2.0-84927649827
"Ranganathan, C., Montemayor, R.","Parental efficacy, parental monitoring efficacy, and monitoring among Asian-Indian parents of adolescents living in Chennai, India",2014,"Journal of Adolescence","37","8",,"1363","1372",,1,10.1016/j.adolescence.2014.10.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908670309&doi=10.1016%2fj.adolescence.2014.10.002&partnerID=40&md5=b3bad04e15120f7e1ec4f2affbf6ad6b",Article,,Scopus,2-s2.0-84908670309
"Klyszejko, Z., Rahmati, M., Curtis, C.E.","Attentional priority determines working memory precision",2014,"Vision Research","105",,,"70","76",,3,10.1016/j.visres.2014.09.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910615002&doi=10.1016%2fj.visres.2014.09.002&partnerID=40&md5=b17e800e17fb19b8823b5065a5b512eb",Article,Open Access,Scopus,2-s2.0-84910615002
"Schlosser, D., Kostorz, P.","[Connecting in tone, committed in action] [Verbindlich im Ton, hart in der Sache]",2014,"Pflege Zeitschrift","67","12",,"746","750",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925286290&partnerID=40&md5=b1cec3a86354640a8f4e81072a71e542",Article,,Scopus,2-s2.0-84925286290
"Nadine, L.","[ A plea for sensitive interaction] [Plädoyer für einen sorgsamen Umgang]",2014,"Pflege Zeitschrift","67","12",,"720","723",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925284909&partnerID=40&md5=08bd34c243de85b1db19fd3e7aec7b14",Article,,Scopus,2-s2.0-84925284909
"Chevillotte, J.","[The 55-85 years old behaviors analyzed by Inpes] [Les comportements des 55-85 ans analysés par l'Inpes]",2014,"Revue de l'infirmière","206",,,"10","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926098956&partnerID=40&md5=b3817dcf77b50dd11d78c1a9aa23bf71",Note,,Scopus,2-s2.0-84926098956
"Guy, K.M.","Mai-Mai militia and sexual violence in Democratic Republic of the Congo",2014,"International journal of emergency mental health","16","2",,"366","372",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925226798&partnerID=40&md5=490e37352ea0bab90ecb38c5968bf9d1",Article,,Scopus,2-s2.0-84925226798
"Oikawa, M., Sonko, A., Faye, E.O., Ndiaye, P., Diadhiou, M., Kondo, M.","Assessment of maternal satisfaction with facility-based childbirth care in the rural region of Tambacouda, Senegal",2014,"African journal of reproductive health","18","4",,"95","104",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930817592&partnerID=40&md5=087e316ad1225440b0bf1f58ab75c358",Article,,Scopus,2-s2.0-84930817592
"Ferreira, I.P., Buhrer-Sékula, S., De Oliveira, M.R., Gonçalves, Hd.e S., Pontes, M.A., Penna, M.L., Cruz, R., Penna, G.O.","Patient profile and treatment satisfaction of Brazilian leprosy patients in a clinical trial of uniform six-month multidrug therapy (U-MDT/CT-BR)",2014,"Leprosy review","85","4",,"267","274",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925028238&partnerID=40&md5=951bca2d86dd9f3cd4fbb03c37b31c69",Article,,Scopus,2-s2.0-84925028238
"Billings, M.E., Rosen, C.L., Auckley, D., Benca, R., Foldvary-Schaefer, N., Iber, C., Zee, P.C., Redline, S., Kapur, V.K.","Psychometric performance and responsiveness of the functional outcomes of sleep questionnaire and sleep apnea quality of life index in a randomized trial: The HomePAP study",2014,"Sleep","37","12",,"2017","2024",,9,10.5665/sleep.4262,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914101315&doi=10.5665%2fsleep.4262&partnerID=40&md5=469e8aa11324e3c627abb5eb7dd8d2c2",Article,,Scopus,2-s2.0-84914101315
"Miller, S.T., Akohoue, S.A., Brooks, M.A.","Identification of patient-centered outcomes among African American women with type 2 diabetes",2014,"Diabetes Research and Clinical Practice","106","3",,"487","490",,2,10.1016/j.diabres.2014.09.049,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920715714&doi=10.1016%2fj.diabres.2014.09.049&partnerID=40&md5=93929abc81199403f18e593943daa42b",Article,,Scopus,2-s2.0-84920715714
"Fredland, N.M., McFarlane, J., Maddoux, J., Binder, B.K., Montalvo-Liendo, N.","Behavioral functioning of children of abused women who seek services from shelters or the justice system: New knowledge for clinical practice",2014,"Comprehensive Child and Adolescent Nursing","37","4",,"212","234",,,10.3109/01460862.2014.947444,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995345854&doi=10.3109%2f01460862.2014.947444&partnerID=40&md5=82f8afa646efed9ad6c6ba82e5c69d4b",Article,,Scopus,2-s2.0-84995345854
"Pabayo, R., Molnar, B.E., Street, N., Kawachi, I.","The relationship between social fragmentation and sleep among adolescents living in Boston, Massachusetts",2014,"Journal of Public Health (United Kingdom)","36","4",,"587","598",,8,10.1093/pubmed/fdu001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926287108&doi=10.1093%2fpubmed%2ffdu001&partnerID=40&md5=41db97cd6fc54f64ddea2d4d7be3f173",Article,,Scopus,2-s2.0-84926287108
"Jensen, M.P., Sherlin, L.H., Fregni, F., Gianas, A., Howe, J.D., Hakimian, S.","Baseline brain activity predicts response to neuromodulatory pain treatment",2014,"Pain Medicine (United States)","15","12",,"2055","2063",,12,10.1111/pme.12546,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919835086&doi=10.1111%2fpme.12546&partnerID=40&md5=e62b32dd499ca4c0f63c891747ab6b5d",Article,,Scopus,2-s2.0-84919835086
"Dickens, M.J., Bentley, G.E.","Stress, captivity, and reproduction in a wild bird species",2014,"Hormones and Behavior","66","4",,"685","693",,19,10.1016/j.yhbeh.2014.09.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907814814&doi=10.1016%2fj.yhbeh.2014.09.011&partnerID=40&md5=24a19215ce8e95a873b3d49d39cc9a42",Article,,Scopus,2-s2.0-84907814814
"Asbury, N., Lalayiannis, L., Walshe, A.","How do I tell the children? Women's experiences of sharing information about breast cancer diagnosis and treatment",2014,"European Journal of Oncology Nursing","18","6",,"564","570",,12,10.1016/j.ejon.2014.07.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911929151&doi=10.1016%2fj.ejon.2014.07.003&partnerID=40&md5=44ccd14380723535131a2bd7392aa8d4",Article,,Scopus,2-s2.0-84911929151
"Eilers, R., Krabbe, P.F.M., de Melker, H.E.","Factors affecting the uptake of vaccination by the elderly in Western society",2014,"Preventive Medicine","69",,,"224","234",,11,10.1016/j.ypmed.2014.10.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908700870&doi=10.1016%2fj.ypmed.2014.10.017&partnerID=40&md5=b59483eb6ef3f0342c49275dc2f09979",Review,,Scopus,2-s2.0-84908700870
"Rini, C., Porter, L.S., Somers, T.J., McKee, D.C., Keefe, F.J.","Retaining critical therapeutic elements of behavioral interventions translated for delivery via the internet: Recommendations and an example using pain coping skills training",2014,"Journal of Medical Internet Research","16","12", e245,"","",,4,10.2196/jmir.3374,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964313046&doi=10.2196%2fjmir.3374&partnerID=40&md5=3df08763c9d7e188c889bf16338e0dc0",Article,,Scopus,2-s2.0-84964313046
"Bisseriex, H., Guinet-Lacoste, A., Chevret-Méasson, M., Costa, P., Sheikh Ismael, S., Rousseau, A., Amarenco, G., Achour, C., Amarenco, G., Bayle, B., Colombel, J.-C., Le Breton, F., Castel-Lacanal, E., Charvier, K., Chevret, M., Costa, P., Courtois, F., Deffieux, X., Denys, P., Donzé, C., Droupy, S., Even Schneider, A., Fatton, B., Furic, B., Gallien, P., Heinzlef, O., Herbaut, A.G., Kerdraon, J., Labat, J.-J., Lacroix, P., Le Fort, M., Loche, C.-M., Opsomer, R., Papeix, C., Parratte, B., Perrouin-Verbe, B., Prévinaire, J.-G., Robain, G., Scheiber Nogueira, C., Sevene, A., Soler, J.-M.","Sexual dysfunction management and expectations assessment in multiple sclerosis-female (SEA-MS-F): Creation and validation of a specific questionnaire",2014,"Journal of Sexual Medicine","11","12",,"2955","2965",,4,10.1111/jsm.12706,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913607292&doi=10.1111%2fjsm.12706&partnerID=40&md5=64ae355cc810c6a52c471054d2baad24",Article,,Scopus,2-s2.0-84913607292
"Jia, L., Hawley, S.R., Zhang, X.","Attitudes towards male circumcision among Chinese and its implications",2014,"Journal of cultural diversity","21","4",,"130","134",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929503303&partnerID=40&md5=9e9f23f5f56c20741a730131a149b471",Article,,Scopus,2-s2.0-84929503303
"Delaine, M., Ohl, J.","Sexual activity and quality of life in patients with Mayer-Rokitansky-Kuster-Hauser syndrome [Activité sexuelle et qualité de vie chez les patientes atteintes dgun syndrome de Mayer-Rokitansky-Kuster-Hauser]",2014,"Gynecologie Obstetrique et Fertilite","42","12",,"865","871",,,10.1016/j.gyobfe.2014.10.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916942300&doi=10.1016%2fj.gyobfe.2014.10.009&partnerID=40&md5=55723fa5121a51861c677834673f0294",Article,,Scopus,2-s2.0-84916942300
"Thorogood, J.L., Crichton, M.T.","Threat-and-error management: The connection between process safety and practical action at the worksite",2014,"SPE Drilling and Completion","29","4",,"465","472",,,10.2118/167967-PA,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918823459&doi=10.2118%2f167967-PA&partnerID=40&md5=9008ac3ae01ea745d561da42384fb14d",Article,,Scopus,2-s2.0-84918823459
"Shimpo, M., Fukkoshi, Y., Akamatsu, R.","Correlations between self-efficacy in resisting six temptations and dietary energy and macronutrient intake at each meal",2014,"Eating Behaviors","15","4",,"563","566",,,10.1016/j.eatbeh.2014.08.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907553306&doi=10.1016%2fj.eatbeh.2014.08.012&partnerID=40&md5=8c8bebe449327becd901dd4052776338",Article,,Scopus,2-s2.0-84907553306
"Shimizu, M., Johnson, K., Wansink, B.","In good company. The effect of an eating companion's appearance on food intake",2014,"Appetite","83",,,"263","268",,8,10.1016/j.appet.2014.09.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908398830&doi=10.1016%2fj.appet.2014.09.004&partnerID=40&md5=04c2fe6775271764e217112ab97ae6c7",Article,,Scopus,2-s2.0-84908398830
"Dhillon, A., Tardini, F., Bittner, E., Schmidt, U., Allain, R., Bigatello, L.","Benefit of using a ""bundled"" consent for intensive care unit procedures as part of an early family meeting",2014,"Journal of Critical Care","29","6",,"919","922",,2,10.1016/j.jcrc.2014.07.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908089583&doi=10.1016%2fj.jcrc.2014.07.004&partnerID=40&md5=d5efd8b6f37bda90c76e24ec1d835de1",Article,,Scopus,2-s2.0-84908089583
"Sweet, P.L.","'Every bone of my body:' Domestic violence and the diagnostic body",2014,"Social Science and Medicine","122",,,"44","52",,4,10.1016/j.socscimed.2014.10.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908459576&doi=10.1016%2fj.socscimed.2014.10.014&partnerID=40&md5=e5d8b43127a477510c2c70b66c3b65ee",Article,,Scopus,2-s2.0-84908459576
"Chau, H.F., Wong, C.Y., Chow, F.K., Fung, C.-H.F.","Social judgment theory based model on opinion formation, polarization and evolution",2014,"Physica A: Statistical Mechanics and its Applications","415",,,"133","140",,10,10.1016/j.physa.2014.07.082,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906558362&doi=10.1016%2fj.physa.2014.07.082&partnerID=40&md5=cc4358f19ef5f03f104c498151d7d2c5",Article,,Scopus,2-s2.0-84906558362
"Raz, G., Hendler, T.","Forking cinematic paths to the self: Neurocinematically informed model of empathy in motion pictures",2014,"Projections","8","2",,"89","114",,6,10.3167/proj.2014.080206,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982061272&doi=10.3167%2fproj.2014.080206&partnerID=40&md5=98fccb58c21ca0154fc41dbf3dafa353",Review,,Scopus,2-s2.0-84982061272
"Wallis, L.","Caring for patients with Ebola",2014,"The American journal of nursing","114","12",,"14","15",,1,10.1097/01.NAJ.0000457395.92479.28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922482043&doi=10.1097%2f01.NAJ.0000457395.92479.28&partnerID=40&md5=9a1d5c1b09880bc08e0d033b32f3cc1e",Note,,Scopus,2-s2.0-84922482043
"Senda, K., Hattori, S., Hishinuma, T., Kohda, T.","Acceleration of reinforcement learning by policy evaluation using nonstationary iterative method",2014,"IEEE Transactions on Cybernetics","44","12", 6786366,"2696","2705",,4,10.1109/TCYB.2014.2313655,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912135349&doi=10.1109%2fTCYB.2014.2313655&partnerID=40&md5=24bae06e743eb40d2a114f1855434b9a",Article,,Scopus,2-s2.0-84912135349
"Wolrich, J., Poots, A.J., Kuehler, B.M., Rice, A.S., Rahman, A., Bantel, C.","Is number sense impaired in chronic pain patients?",2014,"British journal of anaesthesia","113","6",,"1024","1031",,6,10.1093/bja/aeu255,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925224299&doi=10.1093%2fbja%2faeu255&partnerID=40&md5=34de92285791f46adc17e1e5db0962bc",Article,Open Access,Scopus,2-s2.0-84925224299
"Ruck, L.","Manual praxis in stone tool manufacture: Implications for language evolution",2014,"Brain and Language","139",,,"68","83",,3,10.1016/j.bandl.2014.10.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910045342&doi=10.1016%2fj.bandl.2014.10.003&partnerID=40&md5=7aca300d5fce4ced981d5e4317ad01a2",Review,,Scopus,2-s2.0-84910045342
"Löppenberg, B., von Bodman, C., Brock, M., Roghmann, F., Noldus, J., Palisaar, R.J.","Effect of perioperative complications and functional outcomes on health-related quality of life after radical prostatectomy",2014,"Quality of Life Research","23","10",,"2743","2756",,5,10.1007/s11136-014-0729-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930813388&doi=10.1007%2fs11136-014-0729-1&partnerID=40&md5=773aa5f4eba7ce29cc0d50b0b1e857e5",Article,,Scopus,2-s2.0-84930813388
"Bauer, I.E., Sanches, M., Suchting, R., Green, C.E., El Fangary, N.M., Zunta-Soares, G.B., Soares, J.C.","Amygdala enlargement in unaffected offspring of bipolar parents",2014,"Journal of Psychiatric Research","59",,,"200","205",,7,10.1016/j.jpsychires.2014.08.023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908333027&doi=10.1016%2fj.jpsychires.2014.08.023&partnerID=40&md5=c6cc38b79470554f56492d035a295691",Article,,Scopus,2-s2.0-84908333027
"Buus, N.","Adherence to anti-depressant medication: A medicine-taking career",2014,"Social Science and Medicine","123",,,"105","113",,11,10.1016/j.socscimed.2014.11.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918543772&doi=10.1016%2fj.socscimed.2014.11.010&partnerID=40&md5=289c99a798299ab498c85caf47828f88",Article,,Scopus,2-s2.0-84918543772
"Helleringer, S., Mkandawire, J., Kohler, H.-P.","A New Approach to Measuring Partnership Concurrency and its Association with HIV Risk in Couples",2014,"AIDS and Behavior","18","12",,"2291","2301",,5,10.1007/s10461-014-0788-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939891810&doi=10.1007%2fs10461-014-0788-x&partnerID=40&md5=338f3a1ffe0115aad627570b70c7fa54",Article,,Scopus,2-s2.0-84939891810
"Koren, C., Lipman-Schiby, S.","""Not a replacement"": Emotional experiences and practical consequences of Israeli second couplehood stepfamilies constructed in old age",2014,"Journal of Aging Studies","31",,,"70","82",,3,10.1016/j.jaging.2014.09.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934873525&doi=10.1016%2fj.jaging.2014.09.002&partnerID=40&md5=19562f8f42af7f73eac67a47472d3eb3",Article,,Scopus,2-s2.0-84934873525
"Meyer-Baron, M., Schäper, M., van Thriel, C.","Toward better research practice-Shortcomings decreasing the significance of epidemiological studies in the toxicological field",2014,"NeuroToxicology","45",,,"238","246",,1,10.1016/j.neuro.2014.03.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921325634&doi=10.1016%2fj.neuro.2014.03.002&partnerID=40&md5=b3b21099d329aff9d3104494ce53b157",Article,,Scopus,2-s2.0-84921325634
"Windmann, S., Hill, H.","Dissociating electrophysiological correlates of subjective, objective, and correct memory in investigating the emotion-induced recognition bias",2014,"Consciousness and Cognition","29",,,"199","211",,1,10.1016/j.concog.2014.08.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907862106&doi=10.1016%2fj.concog.2014.08.010&partnerID=40&md5=e7a4d8a4ac6e97a76339b593cf5138fe",Article,,Scopus,2-s2.0-84907862106
"Hopkirk, J., Wilson, L.H.","A call to wellness - Whitiwhitia i te ora: exploring Māori and occupational therapy perspectives on health",2014,"Occupational therapy international","21","4",,"156","165",,1,10.1002/oti.1373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027923601&doi=10.1002%2foti.1373&partnerID=40&md5=fc102b2e8304891aab48591c60492f5f",Article,,Scopus,2-s2.0-85027923601
"Slater, A., Tiggemann, M.","Media matters for boys too! The role of specific magazine types and television programs in the drive for thinness and muscularity in adolescent boys",2014,"Eating Behaviors","15","4",,"679","682",,8,10.1016/j.eatbeh.2014.10.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908612965&doi=10.1016%2fj.eatbeh.2014.10.002&partnerID=40&md5=aef37d4d0a39584a4c61e9bc63c73b98",Article,,Scopus,2-s2.0-84908612965
"Della Corte, C., Liccardo, D., Ferrari, F., Alisi, A., Nobili, V.","Current pharmacotherapy for treating pediatric nonalcoholic fatty liver disease",2014,"Expert Opinion on Pharmacotherapy","15","17",,"2501","2511",,6,10.1517/14656566.2014.960389,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910052226&doi=10.1517%2f14656566.2014.960389&partnerID=40&md5=9123d4f969bf43ebde3167a24262c74a",Review,,Scopus,2-s2.0-84910052226
