Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Pastötter, B., Schicker, S., Niedernhuber, J., Bäuml, K.-H.T.","Retrieval during learning facilitates subsequent memory encoding",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"287","297",,61,10.1037/a0021801,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952406043&doi=10.1037%2fa0021801&partnerID=40&md5=5ef502351979ce4fd74e0f4d7f0915fa",Article,,Scopus,2-s2.0-79952406043
"Homa, D., Hout, M.C., Milliken, L., Milliken, A.M.","Bogus concerns about the false prototype enhancement effect",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"368","377",,7,10.1037/a0021803,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952383901&doi=10.1037%2fa0021803&partnerID=40&md5=f393f38e30db6568914c86372b3ba9c4",Article,,Scopus,2-s2.0-79952383901
"Jalbert, A., Neath, I., Bireta, T.J., Surprenant, A.M.","When does length cause the word length effect?",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"338","353",,32,10.1037/a0021804,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952386396&doi=10.1037%2fa0021804&partnerID=40&md5=93bb7be47502865c5244b7e23f77aacf",Article,,Scopus,2-s2.0-79952386396
"Nairne, J.S., Pandeirada, J.N.S.","Congruity effects in the survival processing paradigm",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"539","549",,33,10.1037/a0021960,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952387930&doi=10.1037%2fa0021960&partnerID=40&md5=397c90a6d68103459265ac89d5e6e5d4",Note,,Scopus,2-s2.0-79952387930
"Mädebach, A., Oppermann, F., Hantsch, A., Curda, C., Jescheniak, J.D.","Is there semantic interference in delayed naming?",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"522","538",,28,10.1037/a0021970,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952386807&doi=10.1037%2fa0021970&partnerID=40&md5=384bdf5af0e04d3bf65dd6582c59fe99",Note,,Scopus,2-s2.0-79952386807
"Pierce, B.H., Gallo, D.A.","Encoding modality can affect memory accuracy via retrieval orientation",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"516","521",,10,10.1037/a0022217,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952398143&doi=10.1037%2fa0022217&partnerID=40&md5=6bf694afe5a71982f0a37168748624e0",Article,,Scopus,2-s2.0-79952398143
"Nardi, D., Newcombe, N.S., Shipley, T.F.","The world is not flat: Can people reorient using slope?",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"354","367",,26,10.1037/a0021614,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952378240&doi=10.1037%2fa0021614&partnerID=40&md5=98ca7a879a9bf6259b102451509dea87",Article,,Scopus,2-s2.0-79952378240
"Cubelli, R., Paolieri, D., Lotto, L., Job, R.","The effect of grammatical gender on object categorization",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"449","460",,22,10.1037/a0021965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952436730&doi=10.1037%2fa0021965&partnerID=40&md5=ac3595a9dedef15946a022133b191c89",Article,,Scopus,2-s2.0-79952436730
"Miller Tyler M., T.M., Geraci, L.","Unskilled but aware: Reinterpreting overconfidence in low-performing students",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"502","506",,41,10.1037/a0021802,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952392086&doi=10.1037%2fa0021802&partnerID=40&md5=b32914366876cef2bf3cb7868f753f11",Article,,Scopus,2-s2.0-79952392086
"Bissett, P.G., Logan, G.D.","Balancing cognitive demands: Control adjustments in the stop-signal paradigm",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"392","404",,63,10.1037/a0021800,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952471761&doi=10.1037%2fa0021800&partnerID=40&md5=46cae7551a41c598eb205b6b89b2bde9",Article,,Scopus,2-s2.0-79952471761
"Toro, J.M., Sinnett, S., Soto-Faraco, S.","Generalizing linguistic structures under high attention demands",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"493","501",,7,10.1037/a0022056,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952392448&doi=10.1037%2fa0022056&partnerID=40&md5=69be58e7183beaa5e73d740e5b192004",Article,,Scopus,2-s2.0-79952392448
"Schneider, D.W., Logan, G.D.","Task-Switching performance with 1:1 and 2:1 cue-task mappings: Not so different after all",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"405","415",,21,10.1037/a0021967,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952369013&doi=10.1037%2fa0021967&partnerID=40&md5=4d0129bcd00543d78dc847579f1491a5",Article,,Scopus,2-s2.0-79952369013
"Metcalfe, J., Finn, B.","People's hypercorrection of high-confidence errors: Did they know it all along?",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"437","448",,29,10.1037/a0021962,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952429288&doi=10.1037%2fa0021962&partnerID=40&md5=d398a4400be50dc62862adccaa6423c1",Article,,Scopus,2-s2.0-79952429288
"Dodds, P., Donkin, C., Brown, S.D., Heathcote, A.","Increasing capacity: Practice effects in absolute identification",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"477","492",,6,10.1037/a0022215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952425204&doi=10.1037%2fa0022215&partnerID=40&md5=dd8dfe58363eb4cb47d86348bbdc04e3",Article,,Scopus,2-s2.0-79952425204
"Bernstein, D.M., Erdfelder, E., Meltzoff, A.N., Peria, W., Loftus, G.R.","Hindsight bias from 3 to 95 years of age",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"378","391",,45,10.1037/a0021971,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952459970&doi=10.1037%2fa0021971&partnerID=40&md5=6342ab0ac098043a48f2da6cbd518fa5",Article,,Scopus,2-s2.0-79952459970
"Middlebrooks, P.G., Sommer, M.A.","Metacognition in monkeys during an oculomotor task",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"325","337",,24,10.1037/a0021611,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952419935&doi=10.1037%2fa0021611&partnerID=40&md5=eba44f73b52dbc3272ab31f5d481c88f",Article,,Scopus,2-s2.0-79952419935
"Reinitz, M.T., Peria, W.J., Séguin, J.A., Loftus, G.R.","Different confidence-accuracy relationships for feature-based and familiarity-based memories",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"507","515",,9,10.1037/a0021961,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952409719&doi=10.1037%2fa0021961&partnerID=40&md5=4f8827c0205fdddc93027439d95dedd3",Article,,Scopus,2-s2.0-79952409719
"Goodmon, L.B., Anderson, M.C.","Semantic integration as a boundary condition on inhibitory processes in episodic retrieval",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"416","436",,33,10.1037/a0021963,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952373208&doi=10.1037%2fa0021963&partnerID=40&md5=2c53ab3d7a1598ecec5299f4a8330d15",Article,,Scopus,2-s2.0-79952373208
"Knight, J.B., Meeks, J.T., Marsh, R.L., Cook, G.I., Brewer, G.A., Hicks, J.L.","An observation on the spontaneous noticing of prospective memory event-based cues",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"298","307",,34,10.1037/a0021969,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952401366&doi=10.1037%2fa0021969&partnerID=40&md5=8e476dc306351941cd52ca83d4360802",Article,,Scopus,2-s2.0-79952401366
"Kirby, K.N.","An empirical assessment of the form of utility functions",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"461","476",,3,10.1037/a0021968,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952391676&doi=10.1037%2fa0021968&partnerID=40&md5=da7ae1040f56a3b04232a09f6a27658e",Article,,Scopus,2-s2.0-79952391676
"Redick, T.S., Calvo, A., Gay, C.E., Engle, R.W.","Working memory capacity and go/no-go task performance: Selective effects of updating, maintenance, and inhibition",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","2",,"308","324",,57,10.1037/a0022216,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952391677&doi=10.1037%2fa0022216&partnerID=40&md5=686125857b57cc9bc6df7cb70d97a549",Article,,Scopus,2-s2.0-79952391677
"Chan, J.C.K., Langley, M.M.","Paradoxical Effects of Testing: Retrieval Enhances Both Accurate Recall and Suggestibility in Eyewitnesses",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"248","255",,30,10.1037/a0021204,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251497666&doi=10.1037%2fa0021204&partnerID=40&md5=f9816237446a7f1276ba308a9066cc58",Article,,Scopus,2-s2.0-79251497666
"Maguire, R., Maguire, P., Keane, M.T.","Making Sense of Surprise: An Investigation of the Factors Influencing Surprise Judgments",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"176","186",,30,10.1037/a0021609,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251499252&doi=10.1037%2fa0021609&partnerID=40&md5=8f740d2139e9825e68322361d0e94542",Article,,Scopus,2-s2.0-79251499252
"Farrell, M.T., Abrams, L.","Tip-of-the-Tongue States Reveal Age Differences in the Syllable Frequency Effect",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"277","285",,11,10.1037/a0021328,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251501652&doi=10.1037%2fa0021328&partnerID=40&md5=bf9f1282efef1b11353b0a923931bf0e",Article,,Scopus,2-s2.0-79251501652
"Moss, J., Kotovsky, K., Cagan, J.","The Effect of Incidental Hints When Problems Are Suspended Before, During, or After an Impasse",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"140","148",,16,10.1037/a0021206,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251529859&doi=10.1037%2fa0021206&partnerID=40&md5=bf72bba921319276d68e97c09375a251",Article,,Scopus,2-s2.0-79251529859
"Little, D.R., Nosofsky, R.M., Denton, S.E.","Response-Time Tests of Logical-Rule Models of Categorization",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"1","27",,41,10.1037/a0021330,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251524178&doi=10.1037%2fa0021330&partnerID=40&md5=10604d5681b86f26c8e6559571e22338",Article,,Scopus,2-s2.0-79251524178
"Sparks, J.R., Rapp, D.N.","Readers' Reliance on Source Credibility in the Service of Comprehension",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"230","247",,36,10.1037/a0021331,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251507292&doi=10.1037%2fa0021331&partnerID=40&md5=fce77708de4fde82747306f011d0be92",Article,,Scopus,2-s2.0-79251507292
"Ozubko, J.D., Fugelsang, J.","Remembering Makes Evidence Compelling: Retrieval From Memory Can Give Rise to the Illusion of Truth",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"270","276",,14,10.1037/a0021323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251511187&doi=10.1037%2fa0021323&partnerID=40&md5=954866ed9a52657883820adb97e8e8e6",Article,,Scopus,2-s2.0-79251511187
"Acheson, D.J., MacDonald, M.C., Postle, B.R.","The Effect of Concurrent Semantic Categorization on Delayed Serial Recall",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"44","59",,10,10.1037/a0021205,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251526517&doi=10.1037%2fa0021205&partnerID=40&md5=907e14ce774bb13e11954e0f9cff859a",Article,,Scopus,2-s2.0-79251526517
"Handley, S.J., Newstead, S.E., Trippas, D.","Logic, Beliefs, and Instruction: A Test of the Default Interventionist Account of Belief Bias",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"28","43",,42,10.1037/a0021098,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251490367&doi=10.1037%2fa0021098&partnerID=40&md5=b003673555befe643fae35c5ca3ce47b",Article,,Scopus,2-s2.0-79251490367
"Rahman, R.A., Melinger, A.","The Dynamic Microstructure of Speech Production: Semantic Interference Built on the Fly",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"149","161",,25,10.1037/a0021208,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251524176&doi=10.1037%2fa0021208&partnerID=40&md5=acf656f53095f87370108b2d127d02bb",Article,,Scopus,2-s2.0-79251524176
"Burns, D.J., Burns, S.A., Hwang, A.J.","Adaptive Memory: Determining the Proximate Mechanisms Responsible for the Memorial Advantages of Survival Processing",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"206","218",,58,10.1037/a0021325,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251525178&doi=10.1037%2fa0021325&partnerID=40&md5=2662691be91a75a5094146fd5b76fa28",Article,,Scopus,2-s2.0-79251525178
"Ozubko, J.D., Joordens, S.","The Similarities (and Familiarities) of Pseudowords and Extremely High-Frequency Words: Examining a Familiarity-Based Explanation of the Pseudoword Effect",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"123","139",,5,10.1037/a0021099,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251505235&doi=10.1037%2fa0021099&partnerID=40&md5=e93351976531efd15c8d22e34a2afc80",Article,,Scopus,2-s2.0-79251505235
"Endress, A.D., Hauser, M.D.","The Influence of Type and Token Frequency on the Acquisition of Affixation Patterns: Implications for Language Processing",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"77","95",,7,10.1037/a0020210,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251487823&doi=10.1037%2fa0020210&partnerID=40&md5=63bc1fa3aae57ff4f5be15497a5229df",Article,,Scopus,2-s2.0-79251487823
"Cholin, J., Dell, G.S., Levelt, W.J.M.","Planning and Articulation in Incremental Word Production: Syllable-Frequency Effects in English",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"109","122",,31,10.1037/a0021322,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251482763&doi=10.1037%2fa0021322&partnerID=40&md5=d6ea9b5a22fe2fa73b9a2ace08f749c8",Article,,Scopus,2-s2.0-79251482763
"Aslan, A., Bäuml, K.H.T.","Individual Differences in Working Memory Capacity Predict Retrieval-Induced Forgetting",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"264","269",,64,10.1037/a0021324,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251506316&doi=10.1037%2fa0021324&partnerID=40&md5=d65067783739f50477aa50f78f9f4a50",Article,,Scopus,2-s2.0-79251506316
"Taylor, J.S.H., Plunkett, K., Nation, K.","The Influence of Consistency, Frequency, and Semantics on Learning to Read: An Artificial Orthography Paradigm",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"60","76",,36,10.1037/a0020126,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251496427&doi=10.1037%2fa0020126&partnerID=40&md5=f2a38eb22c21f0675f275a55f8dcf2c3",Article,,Scopus,2-s2.0-79251496427
"Thomas, A.K., Bulevich, J.B., Dubois, S.J.","Context Affects Feeling-of-Knowing Accuracy in Younger and Older Adults",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"96","108",,28,10.1037/a0021612,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251481842&doi=10.1037%2fa0021612&partnerID=40&md5=375cc1339f8d557faf24008638124e9e",Article,,Scopus,2-s2.0-79251481842
"Radvansky, G.A., Gibson, B.S., McNerney, M.W.","Synesthesia and Memory: Color Congruency, von Restorff, and False Memory Effects",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"219","229",,34,10.1037/a0021329,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251514283&doi=10.1037%2fa0021329&partnerID=40&md5=eaf80a02bba532a5a56ec7a30184fee6",Article,,Scopus,2-s2.0-79251514283
"Corley, M., Brocklehurst, P.H., Moat, H.S.","Error Biases in Inner and Overt Speech: Evidence From Tongue Twisters",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"162","175",,16,10.1037/a0021321,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251530192&doi=10.1037%2fa0021321&partnerID=40&md5=9dd9e146a40f7529458ba668ac5ab256",Article,,Scopus,2-s2.0-79251530192
"Francis, W.S., Durán, G., Augustini, B.K., Luévano, G., Arzate, J.C., Sáenz, S.P.","Decomposition of Repetition Priming Processes in Word Translation",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"187","205",,4,10.1037/a0021326,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251519629&doi=10.1037%2fa0021326&partnerID=40&md5=d414b9460b5e21c7e4b50a1626c2702b",Article,,Scopus,2-s2.0-79251519629
"Wiley, J., Jarosz, A.F., Cushen, P.J., Colflesh, G.J.H.","New Rule Use Drives the Relation Between Working Memory Capacity and Raven's Advanced Progressive Matrices",2011,"Journal of Experimental Psychology: Learning Memory and Cognition","37","1",,"256","263",,37,10.1037/a0021613,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251511505&doi=10.1037%2fa0021613&partnerID=40&md5=f691d851434f054fdbcdb9c377850993",Article,,Scopus,2-s2.0-79251511505
"Makovski, T., Watson, L.M., Koutstaal, W., Jiang, Y.V.","Method Matters: Systematic Effects of Testing Procedure on Visual Working Memory Sensitivity",2010,"Journal of Experimental Psychology: Learning Memory and Cognition","36","6",,"1466","1479",,24,10.1037/a0020851,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249261188&doi=10.1037%2fa0020851&partnerID=40&md5=6e5be8299fbfe0bf1615a3b3558a50d0",Article,,Scopus,2-s2.0-78249261188
"Ricker, T.J., Cowan, N.","Loss of Visual Working Memory Within Seconds: The Combined Use of Refreshable and Non-Refreshable Features",2010,"Journal of Experimental Psychology: Learning Memory and Cognition","36","6",,"1355","1368",,48,10.1037/a0020356,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249270089&doi=10.1037%2fa0020356&partnerID=40&md5=f8de534889d8310860d6087387dbff6a",Article,,Scopus,2-s2.0-78249270089
